dataset,path,identity,action,conf,area_fraction,x1,y1,x2,y2,overlay
Amvrakikos,images/40_2022_right_9.JPG,40,no_detection,,,,,,,Amvrakikos/overlay/0159_40_2022_right_9.jpg
Amvrakikos,images/41_2017_left_DSC03870.JPG,41,no_detection,,,,,,,Amvrakikos/overlay/0160_41_2017_left_DSC03870.jpg
Amvrakikos,images/41_2017_right_DSC03869.JPG,41,no_detection,,,,,,,Amvrakikos/overlay/0161_41_2017_right_DSC03869.jpg
Amvrakikos,images/41_2022_left_8.JPG,41,no_detection,,,,,,,Amvrakikos/overlay/0162_41_2022_left_8.jpg
Amvrakikos,images/41_2022_right_9.JPG,41,no_detection,,,,,,,Amvrakikos/overlay/0163_41_2022_right_9.jpg
Amvrakikos,images/42_2019_left_P1060287.JPG,42,no_detection,,,,,,,Amvrakikos/overlay/0164_42_2019_left_P1060287.jpg
Amvrakikos,images/42_2019_right_P1060291.JPG,42,no_detection,,,,,,,Amvrakikos/overlay/0165_42_2019_right_P1060291.jpg
Amvrakikos,images/42_2022_left_8.JPG,42,no_detection,,,,,,,Amvrakikos/overlay/0166_42_2022_left_8.jpg
Amvrakikos,images/42_2022_right_9.JPG,42,no_detection,,,,,,,Amvrakikos/overlay/0167_42_2022_right_9.jpg
Amvrakikos,images/43_2018_left_P1000982.JPG,43,no_detection,,,,,,,Amvrakikos/overlay/0168_43_2018_left_P1000982.jpg
Amvrakikos,images/43_2018_right_P1000983.JPG,43,no_detection,,,,,,,Amvrakikos/overlay/0169_43_2018_right_P1000983.jpg
Amvrakikos,images/43_2022_left_8.JPG,43,no_detection,,,,,,,Amvrakikos/overlay/0170_43_2022_left_8.jpg
Amvrakikos,images/43_2022_right_9.JPG,43,no_detection,,,,,,,Amvrakikos/overlay/0171_43_2022_right_9.jpg
Amvrakikos,images/44_2017_left_DSCF4136.JPG,44,no_detection,,,,,,,Amvrakikos/overlay/0172_44_2017_left_DSCF4136.jpg
Amvrakikos,images/44_2017_right_DSCF4134.JPG,44,no_detection,,,,,,,Amvrakikos/overlay/0173_44_2017_right_DSCF4134.jpg
Amvrakikos,images/44_2022_left_8.JPG,44,no_detection,,,,,,,Amvrakikos/overlay/0174_44_2022_left_8.jpg
Amvrakikos,images/44_2022_right_9.JPG,44,no_detection,,,,,,,Amvrakikos/overlay/0175_44_2022_right_9.jpg
Amvrakikos,images/45_2019_left_P1050515.JPG,45,no_detection,,,,,,,Amvrakikos/overlay/0176_45_2019_left_P1050515.jpg
Amvrakikos,images/45_2019_right_P1050514.JPG,45,no_detection,,,,,,,Amvrakikos/overlay/0177_45_2019_right_P1050514.jpg
Amvrakikos,images/45_2022_left_8.JPG,45,no_detection,,,,,,,Amvrakikos/overlay/0178_45_2022_left_8.jpg
Amvrakikos,images/45_2022_right_9.JPG,45,no_detection,,,,,,,Amvrakikos/overlay/0179_45_2022_right_9.jpg
Amvrakikos,images/46_2018_left_P1040868.JPG,46,no_detection,,,,,,,Amvrakikos/overlay/0180_46_2018_left_P1040868.jpg
Amvrakikos,images/46_2018_right_P1040867.JPG,46,skipped_small,0.7290830612182617,0.007237053940879838,787.7221069335938,3284.021484375,1457.8748779296875,3456.0,Amvrakikos/overlay/0181_46_2018_right_P1040867.jpg
Amvrakikos,images/46_2022_left_8.JPG,46,no_detection,,,,,,,Amvrakikos/overlay/0182_46_2022_left_8.jpg
Amvrakikos,images/46_2022_right_9.JPG,46,no_detection,,,,,,,Amvrakikos/overlay/0183_46_2022_right_9.jpg
Amvrakikos,images/47_2017_left_DSC02528.JPG,47,no_detection,,,,,,,Amvrakikos/overlay/0184_47_2017_left_DSC02528.jpg
Amvrakikos,images/47_2017_right_DSC02529.JPG,47,no_detection,,,,,,,Amvrakikos/overlay/0185_47_2017_right_DSC02529.jpg
Amvrakikos,images/47_2022_left_8.JPG,47,no_detection,,,,,,,Amvrakikos/overlay/0186_47_2022_left_8.jpg
Amvrakikos,images/47_2022_right_9.JPG,47,no_detection,,,,,,,Amvrakikos/overlay/0187_47_2022_right_9.jpg
Amvrakikos,images/48_2017_left_DSC04384.JPG,48,no_detection,,,,,,,Amvrakikos/overlay/0188_48_2017_left_DSC04384.jpg
Amvrakikos,images/48_2017_right_DSC04383.JPG,48,no_detection,,,,,,,Amvrakikos/overlay/0189_48_2017_right_DSC04383.jpg
Amvrakikos,images/48_2022_left_8.JPG,48,no_detection,,,,,,,Amvrakikos/overlay/0190_48_2022_left_8.jpg
Amvrakikos,images/48_2022_right_9.JPG,48,no_detection,,,,,,,Amvrakikos/overlay/0191_48_2022_right_9.jpg
Amvrakikos,images/49_2019_left_P1090432.JPG,49,no_detection,,,,,,,Amvrakikos/overlay/0192_49_2019_left_P1090432.jpg
Amvrakikos,images/49_2019_right_P1090431.JPG,49,no_detection,,,,,,,Amvrakikos/overlay/0193_49_2019_right_P1090431.jpg
Amvrakikos,images/49_2022_left_8.JPG,49,skipped_small,0.26031121611595154,0.008294162405247798,1685.3282470703125,3133.230712890625,2094.557373046875,3456.0,Amvrakikos/overlay/0194_49_2022_left_8.jpg
Amvrakikos,images/49_2022_right_9.JPG,49,skipped_small,0.2755107581615448,0.002856009637883293,4486.228515625,2.34228515625,4606.09716796875,381.77978515625,Amvrakikos/overlay/0195_49_2022_right_9.jpg
Amvrakikos,images/50_2018_left_P1040841.JPG,50,no_detection,,,,,,,Amvrakikos/overlay/0196_50_2018_left_P1040841.jpg
Amvrakikos,images/50_2018_right_P1040842.JPG,50,no_detection,,,,,,,Amvrakikos/overlay/0197_50_2018_right_P1040842.jpg
Amvrakikos,images/50_2022_left_8.JPG,50,no_detection,,,,,,,Amvrakikos/overlay/0198_50_2022_left_8.jpg
Amvrakikos,images/50_2022_right_9.JPG,50,no_detection,,,,,,,Amvrakikos/overlay/0199_50_2022_right_9.jpg
ReunionGreen,Green/Song/2012/Song_2012_L.webp,Song,no_detection,,,,,,,ReunionGreen/overlay/0000_Song_2012_L.jpg
ReunionGreen,Green/Song/2012/Song_2012_R.webp,Song,no_detection,,,,,,,ReunionGreen/overlay/0001_Song_2012_R.jpg
ReunionGreen,Green/Song/2023/Song_2023_L.webp,Song,no_detection,,,,,,,ReunionGreen/overlay/0002_Song_2023_L.jpg
ReunionGreen,Green/Song/2023/Song_2023_R.webp,Song,no_detection,,,,,,,ReunionGreen/overlay/0003_Song_2023_R.jpg
ReunionGreen,Green/Louisiane/2011/Louisiane_2011_L.webp,Louisiane,no_detection,,,,,,,ReunionGreen/overlay/0004_Louisiane_2011_L.jpg
ReunionGreen,Green/Louisiane/2011/Louisiane_2011_R.webp,Louisiane,no_detection,,,,,,,ReunionGreen/overlay/0005_Louisiane_2011_R.jpg
ReunionGreen,Green/Louisiane/2023/Louisiane_2023_L.webp,Louisiane,no_detection,,,,,,,ReunionGreen/overlay/0006_Louisiane_2023_L.jpg
ReunionGreen,Green/Louisiane/2023/Louisiane_2023_R.webp,Louisiane,skipped_small,0.44954347610473633,0.017244385622409188,90.6129150390625,183.9450225830078,136.1631622314453,240.93182373046875,ReunionGreen/overlay/0007_Louisiane_2023_R.jpg
ReunionGreen,Green/Katia/2021/Katia_2021_L.webp,Katia,no_detection,,,,,,,ReunionGreen/overlay/0008_Katia_2021_L.jpg
ReunionGreen,Green/Katia/2021/Katia_2021_R.webp,Katia,no_detection,,,,,,,ReunionGreen/overlay/0009_Katia_2021_R.jpg
ReunionGreen,Green/Katia/2024/Katia_2024_L.webp,Katia,no_detection,,,,,,,ReunionGreen/overlay/0010_Katia_2024_L.jpg
ReunionGreen,Green/Katia/2024/Katia_2024_R.webp,Katia,no_detection,,,,,,,ReunionGreen/overlay/0011_Katia_2024_R.jpg
ReunionGreen,Green/Dils/2008/Dils_2008_L.webp,Dils,no_detection,,,,,,,ReunionGreen/overlay/0012_Dils_2008_L.jpg
ReunionGreen,Green/Dils/2008/Dils_2008_R.webp,Dils,no_detection,,,,,,,ReunionGreen/overlay/0013_Dils_2008_R.jpg
ReunionGreen,Green/Dils/2014/Dils_2014_L.webp,Dils,no_detection,,,,,,,ReunionGreen/overlay/0014_Dils_2014_L.jpg
ReunionGreen,Green/Dils/2014/Dils_2014_R.webp,Dils,no_detection,,,,,,,ReunionGreen/overlay/0015_Dils_2014_R.jpg
ReunionGreen,Green/Youken-Diazgo/2011/Youken-Diazgo_2011_L.webp,Youken-Diazgo,no_detection,,,,,,,ReunionGreen/overlay/0016_Youken-Diazgo_2011_L.jpg
ReunionGreen,Green/Youken-Diazgo/2011/Youken-Diazgo_2011_R.webp,Youken-Diazgo,no_detection,,,,,,,ReunionGreen/overlay/0017_Youken-Diazgo_2011_R.jpg
ReunionGreen,Green/Youken-Diazgo/2019/Youken-Diazgo_2019_L.webp,Youken-Diazgo,no_detection,,,,,,,ReunionGreen/overlay/0018_Youken-Diazgo_2019_L.jpg
ReunionGreen,Green/Youken-Diazgo/2019/Youken-Diazgo_2019_R.webp,Youken-Diazgo,no_detection,,,,,,,ReunionGreen/overlay/0019_Youken-Diazgo_2019_R.jpg
ReunionGreen,Green/Tya/2015/Tya _2015_L.webp,Tya,no_detection,,,,,,,ReunionGreen/overlay/0020_Tya _2015_L.jpg
ReunionGreen,Green/Tya/2015/Tya _2015_R.webp,Tya,no_detection,,,,,,,ReunionGreen/overlay/0021_Tya _2015_R.jpg
ReunionGreen,Green/Tya/2021/Tya _2021_L.webp,Tya,no_detection,,,,,,,ReunionGreen/overlay/0022_Tya _2021_L.jpg
ReunionGreen,Green/Tya/2021/Tya _2021_R.webp,Tya,no_detection,,,,,,,ReunionGreen/overlay/0023_Tya _2021_R.jpg
ReunionGreen,Green/Nadejda/2017/Nadejda_2017_L.webp,Nadejda,no_detection,,,,,,,ReunionGreen/overlay/0024_Nadejda_2017_L.jpg
ReunionGreen,Green/Nadejda/2017/Nadejda_2017_R.webp,Nadejda,no_detection,,,,,,,ReunionGreen/overlay/0025_Nadejda_2017_R.jpg
ReunionGreen,Green/Nadejda/2021/Nadejda_2021_L.webp,Nadejda,no_detection,,,,,,,ReunionGreen/overlay/0026_Nadejda_2021_L.jpg
ReunionGreen,Green/Nadejda/2021/Nadejda_2021_R.webp,Nadejda,no_detection,,,,,,,ReunionGreen/overlay/0027_Nadejda_2021_R.jpg
ReunionGreen,Green/May-Lee/2016/May-Lee_2016_L.webp,May-Lee,no_detection,,,,,,,ReunionGreen/overlay/0028_May-Lee_2016_L.jpg
ReunionGreen,Green/May-Lee/2016/May-Lee_2016_R.webp,May-Lee,no_detection,,,,,,,ReunionGreen/overlay/0029_May-Lee_2016_R.jpg
ReunionGreen,Green/May-Lee/2012/May-Lee_2012_L.webp,May-Lee,no_detection,,,,,,,ReunionGreen/overlay/0030_May-Lee_2012_L.jpg
ReunionGreen,Green/May-Lee/2012/May-Lee_2012_R.webp,May-Lee,no_detection,,,,,,,ReunionGreen/overlay/0031_May-Lee_2012_R.jpg
ReunionGreen,Green/Steph/2014/Steph_2014_L.webp,Steph,no_detection,,,,,,,ReunionGreen/overlay/0032_Steph_2014_L.jpg
ReunionGreen,Green/Steph/2014/Steph_2014_R.webp,Steph,no_detection,,,,,,,ReunionGreen/overlay/0033_Steph_2014_R.jpg
ReunionGreen,Green/Steph/2017/Steph_2017_L.webp,Steph,skipped_small,0.27360379695892334,0.02819861152485343,390.7803649902344,195.08750915527344,505.32550048828125,313.2534484863281,ReunionGreen/overlay/0034_Steph_2017_L.jpg
ReunionGreen,Green/Steph/2017/Steph_2017_R.webp,Steph,no_detection,,,,,,,ReunionGreen/overlay/0035_Steph_2017_R.jpg
ReunionGreen,Green/Samy/2008/Samy_2008_L.webp,Samy,no_detection,,,,,,,ReunionGreen/overlay/0036_Samy_2008_L.jpg
ReunionGreen,Green/Samy/2008/Samy_2008_R.webp,Samy,no_detection,,,,,,,ReunionGreen/overlay/0037_Samy_2008_R.jpg
ReunionGreen,Green/Samy/2014/Samy_2014_L.webp,Samy,no_detection,,,,,,,ReunionGreen/overlay/0038_Samy_2014_L.jpg
ReunionGreen,Green/Samy/2014/Samy_2014_R.webp,Samy,no_detection,,,,,,,ReunionGreen/overlay/0039_Samy_2014_R.jpg
ReunionGreen,Green/Leonard/2018/Leonard_2018_R.webp,Leonard,no_detection,,,,,,,ReunionGreen/overlay/0040_Leonard_2018_R.jpg
ReunionGreen,Green/Leonard/2018/Leonard_2018_L.webp,Leonard,no_detection,,,,,,,ReunionGreen/overlay/0041_Leonard_2018_L.jpg
ReunionGreen,Green/Leonard/2023/Leonard_2023_L.webp,Leonard,no_detection,,,,,,,ReunionGreen/overlay/0042_Leonard_2023_L.jpg
ReunionGreen,Green/Leonard/2023/Leonard_2023_R.webp,Leonard,no_detection,,,,,,,ReunionGreen/overlay/0043_Leonard_2023_R.jpg
ReunionGreen,Green/Eynard-Loisy/2014/Eynard-Loisy_2014_L.webp,Eynard-Loisy,no_detection,,,,,,,ReunionGreen/overlay/0044_Eynard-Loisy_2014_L.jpg
ReunionGreen,Green/Eynard-Loisy/2014/Eynard-Loisy_2014_R.webp,Eynard-Loisy,no_detection,,,,,,,ReunionGreen/overlay/0045_Eynard-Loisy_2014_R.jpg
ReunionGreen,Green/Eynard-Loisy/2023/Eynard-Loisy_2023_L.webp,Eynard-Loisy,no_detection,,,,,,,ReunionGreen/overlay/0046_Eynard-Loisy_2023_L.jpg
ReunionGreen,Green/Eynard-Loisy/2023/Eynard-Loisy_2023_R.webp,Eynard-Loisy,no_detection,,,,,,,ReunionGreen/overlay/0047_Eynard-Loisy_2023_R.jpg
ReunionGreen,Green/Nathanael/2024/Nathanael_2024_L.webp,Nathanael,no_detection,,,,,,,ReunionGreen/overlay/0048_Nathanael_2024_L.jpg
ReunionGreen,Green/Nathanael/2024/Nathanael_2024_R.webp,Nathanael,no_detection,,,,,,,ReunionGreen/overlay/0049_Nathanael_2024_R.jpg
ReunionGreen,Green/Nathanael/2019/Nathanael_2019_L.webp,Nathanael,no_detection,,,,,,,ReunionGreen/overlay/0050_Nathanael_2019_L.jpg
ReunionGreen,Green/Nathanael/2019/Nathanael_2019_R.webp,Nathanael,no_detection,,,,,,,ReunionGreen/overlay/0051_Nathanael_2019_R.jpg
ReunionGreen,Green/Oma/2014/Oma_2014_L.webp,Oma,no_detection,,,,,,,ReunionGreen/overlay/0052_Oma_2014_L.jpg
ReunionGreen,Green/Oma/2014/Oma_2014_R.webp,Oma,cropped,0.36745595932006836,0.13929731749792118,151.0674285888672,338.6405029296875,449.17730712890625,562.9293212890625,ReunionGreen/overlay/0053_Oma_2014_R.jpg
ReunionGreen,Green/Oma/2024/Oma_2024_L.webp,Oma,skipped_small,0.30343252420425415,0.038537265075360885,132.323486328125,298.88787841796875,267.34515380859375,483.6087341308594,ReunionGreen/overlay/0054_Oma_2024_L.jpg
ReunionGreen,Green/Oma/2024/Oma_2024_R.webp,Oma,skipped_small,0.32017698884010315,0.034814709634520116,528.6688842773438,343.69580078125,667.0535278320312,504.1027526855469,ReunionGreen/overlay/0055_Oma_2024_R.jpg
ReunionGreen,Green/Naoki/2019/Naoki_2019_L.webp,Naoki,no_detection,,,,,,,ReunionGreen/overlay/0056_Naoki_2019_L.jpg
ReunionGreen,Green/Naoki/2019/Naoki_2019_R.webp,Naoki,skipped_small,0.3954484164714813,0.011028024486878014,346.2289733886719,0.08009672164916992,523.9537353515625,29.86464500427246,ReunionGreen/overlay/0057_Naoki_2019_R.jpg
ReunionGreen,Green/Naoki/2016/Naoki_2016_L.webp,Naoki,no_detection,,,,,,,ReunionGreen/overlay/0058_Naoki_2016_L.jpg
ReunionGreen,Green/Naoki/2016/Naoki_2016_R.webp,Naoki,no_detection,,,,,,,ReunionGreen/overlay/0059_Naoki_2016_R.jpg
ReunionGreen,Green/Xavier/2015/Xavier_2015_L.webp,Xavier,no_detection,,,,,,,ReunionGreen/overlay/0060_Xavier_2015_L.jpg
ReunionGreen,Green/Xavier/2015/Xavier_2015_R.webp,Xavier,no_detection,,,,,,,ReunionGreen/overlay/0061_Xavier_2015_R.jpg
ReunionGreen,Green/Xavier/2007/Xavier_2007_L.webp,Xavier,no_detection,,,,,,,ReunionGreen/overlay/0062_Xavier_2007_L.jpg
ReunionGreen,Green/Xavier/2007/Xavier_2007_R.webp,Xavier,no_detection,,,,,,,ReunionGreen/overlay/0063_Xavier_2007_R.jpg
ReunionGreen,Green/Chewie/2014/Chewie_2014_L.webp,Chewie,no_detection,,,,,,,ReunionGreen/overlay/0064_Chewie_2014_L.jpg
ReunionGreen,Green/Chewie/2014/Chewie_2014_R.webp,Chewie,no_detection,,,,,,,ReunionGreen/overlay/0065_Chewie_2014_R.jpg
ReunionGreen,Green/Chewie/2019/Chewie_2019_L.webp,Chewie,no_detection,,,,,,,ReunionGreen/overlay/0066_Chewie_2019_L.jpg
ReunionGreen,Green/Chewie/2019/Chewie_2019_R.webp,Chewie,no_detection,,,,,,,ReunionGreen/overlay/0067_Chewie_2019_R.jpg
ReunionGreen,Green/Myriam/2023/Myriam_2023_L.webp,Myriam,no_detection,,,,,,,ReunionGreen/overlay/0068_Myriam_2023_L.jpg
ReunionGreen,Green/Myriam/2023/Myriam_2023_R.webp,Myriam,no_detection,,,,,,,ReunionGreen/overlay/0069_Myriam_2023_R.jpg
ReunionGreen,Green/Myriam/2017/Myriam_2017_L.webp,Myriam,no_detection,,,,,,,ReunionGreen/overlay/0070_Myriam_2017_L.jpg
ReunionGreen,Green/Myriam/2017/Myriam_2017_R.webp,Myriam,no_detection,,,,,,,ReunionGreen/overlay/0071_Myriam_2017_R.jpg
ReunionGreen,Green/Calvin/2014/Calvin_2014_L.webp,Calvin,no_detection,,,,,,,ReunionGreen/overlay/0072_Calvin_2014_L.jpg
ReunionGreen,Green/Calvin/2014/Calvin_2014_R.webp,Calvin,no_detection,,,,,,,ReunionGreen/overlay/0073_Calvin_2014_R.jpg
ReunionGreen,Green/Calvin/2021/Calvin_2021_L.webp,Calvin,no_detection,,,,,,,ReunionGreen/overlay/0074_Calvin_2021_L.jpg
ReunionGreen,Green/Calvin/2021/Calvin_2021_R.webp,Calvin,no_detection,,,,,,,ReunionGreen/overlay/0075_Calvin_2021_R.jpg
ReunionGreen,Green/Idefix/2020/Idefix_2020_L.webp,Idefix,no_detection,,,,,,,ReunionGreen/overlay/0076_Idefix_2020_L.jpg
ReunionGreen,Green/Idefix/2020/Idefix_2020_R.webp,Idefix,no_detection,,,,,,,ReunionGreen/overlay/0077_Idefix_2020_R.jpg
ReunionGreen,Green/Idefix/2024/Idefix_2024_L.webp,Idefix,no_detection,,,,,,,ReunionGreen/overlay/0078_Idefix_2024_L.jpg
ReunionGreen,Green/Idefix/2024/Idefix_2024_R.webp,Idefix,no_detection,,,,,,,ReunionGreen/overlay/0079_Idefix_2024_R.jpg
ReunionGreen,Green/Caroline/2021/Caroline_2021_L.webp,Caroline,no_detection,,,,,,,ReunionGreen/overlay/0080_Caroline_2021_L.jpg
ReunionGreen,Green/Caroline/2021/Caroline_2021_R.webp,Caroline,no_detection,,,,,,,ReunionGreen/overlay/0081_Caroline_2021_R.jpg
ReunionGreen,Green/Caroline/2024/Caroline_2024_L.webp,Caroline,no_detection,,,,,,,ReunionGreen/overlay/0082_Caroline_2024_L.jpg
ReunionGreen,Green/Caroline/2024/Caroline_2024_R.webp,Caroline,no_detection,,,,,,,ReunionGreen/overlay/0083_Caroline_2024_R.jpg
ReunionGreen,Green/Zippy/2019/Zippy_2019_L.webp,Zippy,no_detection,,,,,,,ReunionGreen/overlay/0084_Zippy_2019_L.jpg
ReunionGreen,Green/Zippy/2019/Zippy_2019_R.webp,Zippy,no_detection,,,,,,,ReunionGreen/overlay/0085_Zippy_2019_R.jpg
ReunionGreen,Green/Zippy/2023/Zippy_2023_L.webp,Zippy,no_detection,,,,,,,ReunionGreen/overlay/0086_Zippy_2023_L.jpg
ReunionGreen,Green/Zippy/2023/Zippy_2023_R.webp,Zippy,no_detection,,,,,,,ReunionGreen/overlay/0087_Zippy_2023_R.jpg
ReunionGreen,Green/Kachuva/2022/Kachuva_2022_R.webp,Kachuva,no_detection,,,,,,,ReunionGreen/overlay/0088_Kachuva_2022_R.jpg
ReunionGreen,Green/Kachuva/2022/Kachuva_2022_L.webp,Kachuva,no_detection,,,,,,,ReunionGreen/overlay/0089_Kachuva_2022_L.jpg
ReunionGreen,Green/Kachuva/2024/Kachuva_2024_R.webp,Kachuva,no_detection,,,,,,,ReunionGreen/overlay/0090_Kachuva_2024_R.jpg
ReunionGreen,Green/Kachuva/2024/Kachuva_2024_L.webp,Kachuva,no_detection,,,,,,,ReunionGreen/overlay/0091_Kachuva_2024_L.jpg
ReunionGreen,Green/Ylan/2014/Ylan_2014_L.webp,Ylan,no_detection,,,,,,,ReunionGreen/overlay/0092_Ylan_2014_L.jpg
ReunionGreen,Green/Ylan/2014/Ylan_2014_R.webp,Ylan,no_detection,,,,,,,ReunionGreen/overlay/0093_Ylan_2014_R.jpg
ReunionGreen,Green/Ylan/2021/Ylan_2021_L.webp,Ylan,no_detection,,,,,,,ReunionGreen/overlay/0094_Ylan_2021_L.jpg
ReunionGreen,Green/Ylan/2021/Ylan_2021_R.webp,Ylan,no_detection,,,,,,,ReunionGreen/overlay/0095_Ylan_2021_R.jpg
ReunionGreen,Green/Julien/2017/Julien_2017_R.webp,Julien,no_detection,,,,,,,ReunionGreen/overlay/0096_Julien_2017_R.jpg
ReunionGreen,Green/Julien/2017/Julien_2017_L.webp,Julien,no_detection,,,,,,,ReunionGreen/overlay/0097_Julien_2017_L.jpg
ReunionGreen,Green/Julien/2021/Julien_2021_R.webp,Julien,no_detection,,,,,,,ReunionGreen/overlay/0098_Julien_2021_R.jpg
ReunionGreen,Green/Julien/2021/Julien_2021_L.webp,Julien,no_detection,,,,,,,ReunionGreen/overlay/0099_Julien_2021_L.jpg
ReunionGreen,Green/Leia-Rose/2019/Leia-Rose_2019_L.webp,Leia-Rose,cropped,0.3941771984100342,0.11061380587943213,252.4295196533203,224.2438201904297,418.054931640625,379.7165222167969,ReunionGreen/overlay/0100_Leia-Rose_2019_L.jpg
ReunionGreen,Green/Leia-Rose/2019/Leia-Rose_2019_R.webp,Leia-Rose,no_detection,,,,,,,ReunionGreen/overlay/0101_Leia-Rose_2019_R.jpg
ReunionGreen,Green/Leia-Rose/2021/Leia-Rose_2021_L.webp,Leia-Rose,no_detection,,,,,,,ReunionGreen/overlay/0102_Leia-Rose_2021_L.jpg
ReunionGreen,Green/Leia-Rose/2021/Leia-Rose_2021_R.webp,Leia-Rose,no_detection,,,,,,,ReunionGreen/overlay/0103_Leia-Rose_2021_R.jpg
ReunionGreen,Green/Marlou/2017/Marlou_2017_L.webp,Marlou,no_detection,,,,,,,ReunionGreen/overlay/0104_Marlou_2017_L.jpg
ReunionGreen,Green/Marlou/2017/Marlou_2017_R.webp,Marlou,no_detection,,,,,,,ReunionGreen/overlay/0105_Marlou_2017_R.jpg
ReunionGreen,Green/Marlou/2019/Marlou_2019_L.webp,Marlou,no_detection,,,,,,,ReunionGreen/overlay/0106_Marlou_2019_L.jpg
ReunionGreen,Green/Marlou/2019/Marlou_2019_R.webp,Marlou,no_detection,,,,,,,ReunionGreen/overlay/0107_Marlou_2019_R.jpg
ReunionGreen,Green/Ros/2020/Ros_2020_L.webp,Ros,no_detection,,,,,,,ReunionGreen/overlay/0108_Ros_2020_L.jpg
ReunionGreen,Green/Ros/2020/Ros_2020_R.webp,Ros,no_detection,,,,,,,ReunionGreen/overlay/0109_Ros_2020_R.jpg
ReunionGreen,Green/Ros/2023/Ros_2023_L.webp,Ros,no_detection,,,,,,,ReunionGreen/overlay/0110_Ros_2023_L.jpg
ReunionGreen,Green/Ros/2023/Ros_2023_R.webp,Ros,no_detection,,,,,,,ReunionGreen/overlay/0111_Ros_2023_R.jpg
ReunionGreen,Green/Kiki-Gloria/2009/Kiki-Gloria_2009_R.webp,Kiki-Gloria,no_detection,,,,,,,ReunionGreen/overlay/0112_Kiki-Gloria_2009_R.jpg
ReunionGreen,Green/Kiki-Gloria/2009/Kiki-Gloria_2009_L.webp,Kiki-Gloria,no_detection,,,,,,,ReunionGreen/overlay/0113_Kiki-Gloria_2009_L.jpg
ReunionGreen,Green/Kiki-Gloria/2013/Kiki-Gloria_2013_R.webp,Kiki-Gloria,no_detection,,,,,,,ReunionGreen/overlay/0114_Kiki-Gloria_2013_R.jpg
ReunionGreen,Green/Kiki-Gloria/2013/Kiki-Gloria_2013_L.webp,Kiki-Gloria,no_detection,,,,,,,ReunionGreen/overlay/0115_Kiki-Gloria_2013_L.jpg
ReunionGreen,Green/Leo/2008/Leo_2008_L.webp,Leo,no_detection,,,,,,,ReunionGreen/overlay/0116_Leo_2008_L.jpg
ReunionGreen,Green/Leo/2008/Leo_2008_R.webp,Leo,no_detection,,,,,,,ReunionGreen/overlay/0117_Leo_2008_R.jpg
ReunionGreen,Green/Leo/2013/Leo_2013_L.webp,Leo,no_detection,,,,,,,ReunionGreen/overlay/0118_Leo_2013_L.jpg
ReunionGreen,Green/Leo/2013/Leo_2013_R.webp,Leo,no_detection,,,,,,,ReunionGreen/overlay/0119_Leo_2013_R.jpg
ReunionGreen,Green/Adelotte/2019/Adelotte_2019_L.webp,Adelotte,skipped_small,0.5355846881866455,0.020276559928938512,243.0896759033203,537.9138793945312,399.85174560546875,600.0,ReunionGreen/overlay/0120_Adelotte_2019_L.jpg
ReunionGreen,Green/Adelotte/2019/Adelotte_2019_R.webp,Adelotte,no_detection,,,,,,,ReunionGreen/overlay/0121_Adelotte_2019_R.jpg
ReunionGreen,Green/Adelotte/2021/Adelotte_2021_L.webp,Adelotte,no_detection,,,,,,,ReunionGreen/overlay/0122_Adelotte_2021_L.jpg
ReunionGreen,Green/Adelotte/2021/Adelotte_2021_R.webp,Adelotte,no_detection,,,,,,,ReunionGreen/overlay/0123_Adelotte_2021_R.jpg
ReunionGreen,Green/Ninugo/2016/Ninugo_2016_L.webp,Ninugo,no_detection,,,,,,,ReunionGreen/overlay/0124_Ninugo_2016_L.jpg
ReunionGreen,Green/Ninugo/2016/Ninugo_2016_R.webp,Ninugo,no_detection,,,,,,,ReunionGreen/overlay/0125_Ninugo_2016_R.jpg
ReunionGreen,Green/Ninugo/2022/Ninugo_2022_L.webp,Ninugo,no_detection,,,,,,,ReunionGreen/overlay/0126_Ninugo_2022_L.jpg
ReunionGreen,Green/Ninugo/2022/Ninugo_2022_R.webp,Ninugo,no_detection,,,,,,,ReunionGreen/overlay/0127_Ninugo_2022_R.jpg
ReunionGreen,Green/Noraf/2013/Noraf_2013_L.webp,Noraf,no_detection,,,,,,,ReunionGreen/overlay/0128_Noraf_2013_L.jpg
ReunionGreen,Green/Noraf/2013/Noraf_2013_R.webp,Noraf,no_detection,,,,,,,ReunionGreen/overlay/0129_Noraf_2013_R.jpg
ReunionGreen,Green/Noraf/2018/Noraf_2018_L.webp,Noraf,no_detection,,,,,,,ReunionGreen/overlay/0130_Noraf_2018_L.jpg
ReunionGreen,Green/Noraf/2018/Noraf_2018_R.webp,Noraf,no_detection,,,,,,,ReunionGreen/overlay/0131_Noraf_2018_R.jpg
ReunionGreen,Green/Baguette/2017/Baguette_2017_L.webp,Baguette,no_detection,,,,,,,ReunionGreen/overlay/0132_Baguette_2017_L.jpg
ReunionGreen,Green/Baguette/2017/Baguette_2017_R.webp,Baguette,no_detection,,,,,,,ReunionGreen/overlay/0133_Baguette_2017_R.jpg
ReunionGreen,Green/Baguette/2019/Baguette_2019_L.webp,Baguette,no_detection,,,,,,,ReunionGreen/overlay/0134_Baguette_2019_L.jpg
ReunionGreen,Green/Baguette/2019/Baguette_2019_R.webp,Baguette,no_detection,,,,,,,ReunionGreen/overlay/0135_Baguette_2019_R.jpg
